place_id,latitude,longitude,name,rating,types,added_date,updated_date,id
ChIJZ2hkEPQ__ToRE3XiF-EhdtA,7.9887507,79.7447462,"St.Mary's Church Navatkadu",4.8,"place_of_worship point_of_interest establishment","2017-07-27 10:49:43","0000-00-00 00:00:00",1
ChIJ57C1Efs9_ToR0BNPmahtPWQ,7.999073099999999,79.8371878,"Rathmalyaya Masjid",3.8,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:49:49","0000-00-00 00:00:00",2
ChIJyXvbl_o9_ToRfZoBPTa1ntU,7.998597399999999,79.8400672,"Rathmalyaya Jumma Masjid (Mosque)",5,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:49:50","0000-00-00 00:00:00",3
ChIJGxdfOfc9_ToR2KKc77nlSFg,8.0036011,79.8426216,"Al Rawlathul Furkaniya (Al Jiddah ) Mosque",-1,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:49:50","0000-00-00 00:00:00",5
ChIJdTpNeAIW_ToRVfZRRTy6DmQ,8.0081445,79.8377459,"Mohideen Jumma Masjid - Grand Masjid Thillayadi",4.4,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:49:51","0000-00-00 00:00:00",6
ChIJUVUsLfQ9_ToR34i_tQs9UM8,8.0054498,79.8470382,"Aiyanar Kovil Aanaipuloothu",5,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:49:51","0000-00-00 00:00:00",7
ChIJtWkiY-Y9_ToR3VhmYAAU5NQ,7.9910456,79.8382822,"Hijrathpuram Jumma Masjid",-1,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:49:51","0000-00-00 00:00:00",8
ChIJe3pjNek9_ToRjYxNwAHZIfU,7.991846799999998,79.8450608,"Thakkiya Masjid",-1,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:49:52","0000-00-00 00:00:00",9
ChIJGzqtsgMW_ToRv65_J95z0hY,8.0106032,79.8373407,"O.L.of Velankanni Church",4,"church place_of_worship point_of_interest establishment","2017-07-27 10:49:52","0000-00-00 00:00:00",10
ChIJo-M9LQMW_ToRg_NFGzxX8V8,8.011252199999998,79.84079469999999,"Hithaya Jum'ah Masjidh",5,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:49:53","0000-00-00 00:00:00",11
ChIJq20R1-Y9_ToRfzHUQXsuO-w,7.989271999999999,79.8358628,"Kobbekaduwa Viharaya Palaviya",5,"place_of_worship point_of_interest establishment","2017-07-27 10:49:53","0000-00-00 00:00:00",12
ChIJXeZq4ew9_ToRMUKC1oIH0SM,7.9945418,79.8504125,"Al Qassimicity Mosque",4.2,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:49:53","0000-00-00 00:00:00",13
ChIJb2iZMxwW_ToRGqy2K3R-BNc,8.011000200000002,79.8455295,"Zam Zam Masjid",5,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:49:54","0000-00-00 00:00:00",14
ChIJ7cD4hxsW_ToRNBK5McG-xz0,8.0134693,79.8443533,"Al Aqsha Jumma Masjid",5,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:49:54","0000-00-00 00:00:00",15
ChIJ9-04dQYW_ToRVSernquSio0,8.0172166,79.8351825,"புராதன அய்யனார் ஆலயம்",3,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:49:54","0000-00-00 00:00:00",16
ChIJoUdelQw9_ToR7K4O1s0HU7s,7.985973600000001,79.881658,"Thambapanni Viharaya Bodhirajapura",-1,"premise place_of_worship point_of_interest establishment","2017-07-27 10:49:56","0000-00-00 00:00:00",21
ChIJhX-hOkI9_ToR-uOPoNZ7fQE,7.994126699999998,79.8988042,"Sri Sugatharaama Temple",-1,"premise place_of_worship point_of_interest establishment","2017-07-27 10:49:56","0000-00-00 00:00:00",22
ChIJxUbBIG4g_ToRC-fQI1bucxQ,7.985479599999998,80.08691089999999,"Mulgirigala Rajamaha Viharaya",5,"place_of_worship point_of_interest establishment","2017-07-27 10:49:58","0000-00-00 00:00:00",23
ChIJ57BeGBHe_DoRBujoBb9CANM,8.0020936,80.17233569999999,"Mahananneriya Temple",-1,"premise place_of_worship point_of_interest establishment","2017-07-27 10:49:59","0000-00-00 00:00:00",24
ChIJs53SAW3d_DoRUU5HPJkRgCM,7.998459,80.24589759999999,"Rambottukulama Temple",-1,"premise place_of_worship point_of_interest establishment","2017-07-27 10:50:01","0000-00-00 00:00:00",26
ChIJ3dM94Ujd_DoRbvMt9LE16Oo,8.0006057,80.2681008,"Al Masjithul Hasanath Jumma Mosque",5,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:50:02","0000-00-00 00:00:00",27
ChIJN0Y9sE7d_DoRI6XRLXyLR1Q,8.0028209,80.2704155,"Nilgirilena Rajamaha Viharaya",5,"place_of_worship point_of_interest establishment","2017-07-27 10:50:02","0000-00-00 00:00:00",28
ChIJCX75dDbd_DoRWEDlcQMecN0,7.995350399999999,80.2709847,"Catholic Church",5,"church place_of_worship point_of_interest establishment","2017-07-27 10:50:02","0000-00-00 00:00:00",29
ChIJYRA4PUrd_DoR_DE5TIKol3E,7.998320099999999,80.2719022,"Town Thakkiya Mosque",-1,"place_of_worship point_of_interest establishment","2017-07-27 10:50:03","0000-00-00 00:00:00",30
ChIJt7-D1zDd_DoRoomPFr3ax1g,7.990776999999999,80.26830199999999,"Galgamuwa Mosque",3.5,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:50:03","0000-00-00 00:00:00",31
ChIJJ-aQXz3d_DoR0ijqsgxQ0Z4,7.9865507,80.25460919999999,"Mottapettewa Temple",-1,"place_of_worship point_of_interest establishment","2017-07-27 10:50:03","0000-00-00 00:00:00",32
ChIJN9hJgjrd_DoRgbN0IYYEIH4,7.9884883,80.2654104,"Aluthherathgama Temple",-1,"premise place_of_worship point_of_interest establishment","2017-07-27 10:50:03","0000-00-00 00:00:00",33
ChIJMaXMtEvd_DoRoiLlHMhdK2E,7.999641499999999,80.2727701,"Pillair Kovil",-1,"hindu_temple premise place_of_worship point_of_interest establishment","2017-07-27 10:50:04","0000-00-00 00:00:00",34
ChIJcVHURrTC_DoROPdK84r3zTs,8.000784699999999,80.2807263,"Assembly of God Church.",4.5,"place_of_worship point_of_interest establishment","2017-07-27 10:50:04","0000-00-00 00:00:00",36
ChIJYTh977rC_DoRjBtcJnkzQsY,8.0062299,80.28996599999999,"Kankaniyagama Viharasthanaya",2,"place_of_worship point_of_interest establishment","2017-07-27 10:50:05","0000-00-00 00:00:00",40
ChIJFYbW6cXC_DoR7eJociOgYPU,7.9910466,80.2892607,"St.Joseph-Vaz Church Maha Galgamuwa",4.9,"church place_of_worship point_of_interest establishment","2017-07-27 10:50:06","0000-00-00 00:00:00",42
ChIJPS92VszC_DoRYRPfMsX5DeQ,7.9891619,80.2796937,Priyadarshanaramaya,-1,"premise place_of_worship point_of_interest establishment","2017-07-27 10:50:06","0000-00-00 00:00:00",45
ChIJva5zF7vC_DoR5rPJUswZShg,8.006573599999998,80.291437,"Sri Sambodhi Viharaya",-1,"place_of_worship point_of_interest establishment","2017-07-27 10:50:07","0000-00-00 00:00:00",47
ChIJKxq6BJbC_DoR5C11cyhz_5g,8.003189899999999,80.2993985,"Weherayaya Viharaya",-1,"place_of_worship point_of_interest establishment","2017-07-27 10:50:07","0000-00-00 00:00:00",48
ChIJJ-fk6N3C_DoRgqMTNx0irM0,7.982156199999998,80.2978553,"St.Anthony's Church",-1,"church place_of_worship point_of_interest establishment","2017-07-27 10:50:08","0000-00-00 00:00:00",51
ChIJTXTLzIbC_DoRcLG4ZWKucGY,8.014111399999999,80.3175849,"Ehetugalayaya Aranya Senasanaya",5,"place_of_worship point_of_interest establishment","2017-07-27 10:50:09","0000-00-00 00:00:00",53
ChIJ1w2OgtnB_DoRxP5QVJIiE5E,8.016516799999998,80.3965454,"Athdalagala Aranya Senasanaya",-1,"place_of_worship point_of_interest establishment","2017-07-27 10:50:10","0000-00-00 00:00:00",54
ChIJy65Ltk7A_DoR8LFOl2K6t_E,7.9944141,80.4172519,"Raswehera Buddha Statue",4.8,"place_of_worship point_of_interest establishment","2017-07-27 10:50:10","0000-00-00 00:00:00",55
ChIJh658wU7A_DoRfal6vjUKpu4,7.994580999999999,80.4176992,"Reswehara Temple",-1,"premise place_of_worship point_of_interest establishment","2017-07-27 10:50:11","0000-00-00 00:00:00",56
ChIJsz9dx07A_DoRuLjdHsh5Js8,7.9940053,80.4174865,"Reswehera Purana Rajamaha Viharaya",4.4,"place_of_worship point_of_interest establishment","2017-07-27 10:50:12","0000-00-00 00:00:00",58
ChIJ0zuLi3PA_DoRhSLouiRqcu0,7.997491899999999,80.4488191,"Thammanewa Purana Raja Maha Viharaya",-1,"premise place_of_worship point_of_interest establishment","2017-07-27 10:50:13","0000-00-00 00:00:00",60
ChIJLeVYQZO__DoRNU0Nw8BLYb0,8.0004423,80.4708046,"Musnewa Temple",-1,"premise place_of_worship point_of_interest establishment","2017-07-27 10:50:13","0000-00-00 00:00:00",61
ChIJn6xyPsO__DoR6Who6GyCm_g,8.0112869,80.4810119,"Mahamewna Asapuwa Galnewa",3.4,"place_of_worship point_of_interest establishment","2017-07-27 10:50:14","0000-00-00 00:00:00",63
ChIJ9XaUe6O__DoRvQAJBZKqqkk,7.988768599999998,80.482294,"Niyangama Mosque (Takya)",-1,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:50:14","0000-00-00 00:00:00",64
ChIJeV3oWkS-_DoR1uCgYo8Dt74,7.995034799999998,80.5141013,"Masjid Ul Huda",-1,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:50:15","0000-00-00 00:00:00",66
ChIJ0WFzAju-_DoRkozyH4X8bt4,8.010142000000002,80.51311559999999,"Aukana Rajamaha Viharaya",4.5,"place_of_worship point_of_interest establishment","2017-07-27 10:50:15","0000-00-00 00:00:00",67
ChIJk912-Tq-_DoRBOwsK7ti8NY,8.0108714,80.5127773,"Aukana Buddha Statue",4.8,"place_of_worship point_of_interest establishment","2017-07-27 10:50:16","0000-00-00 00:00:00",68
ChIJR_Us8wW-_DoRav5f_tDaCUY,8.014318300000001,80.5369104,"Kadawara Dewalaya, Kala Wewa",1,"place_of_worship point_of_interest establishment","2017-07-27 10:50:17","0000-00-00 00:00:00",72
ChIJdQepAwO9_DoRBHLq8EGPWy4,7.9857768,80.5971187,"Horapola Thawheed Mosque",-1,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:50:18","0000-00-00 00:00:00",73
ChIJo4dIqRC9_DoRctuEf8UOECs,7.994127100000001,80.6045149,"Pahalagama Jumma Mosque",4,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:50:18","0000-00-00 00:00:00",74
ChIJizyWMi69_DoROsu0BIz3n4Q,7.993553700000001,80.6244564,"Maha Elagamuwa wiharaya",3.8,"place_of_worship point_of_interest establishment","2017-07-27 10:50:19","0000-00-00 00:00:00",75
ChIJi4mojtai_DoRyOYwKfgutr4,7.986911999999998,80.63927060000002,"Kuda Elagamuva Sri Bodhirajaramaya temple",5,"place_of_worship point_of_interest establishment","2017-07-27 10:50:19","0000-00-00 00:00:00",77
ChIJ-e6b3Zyh_DoROsiBwtHyA8g,7.989166999999999,80.7338262,"Sri Dharmawardanarama Purana Viharaya",5,"place_of_worship point_of_interest establishment","2017-07-27 10:50:21","0000-00-00 00:00:00",79
ChIJNdRptpah_DoRHzaDhBoVcJw,8.0010201,80.7385039,"Veherahena Kalyani Yogasramaya",5,"place_of_worship point_of_interest establishment","2017-07-27 10:50:21","0000-00-00 00:00:00",80
ChIJq-abhWag_DoRqgGCgdOsdnM,7.994903,80.79285089999999,"Gallinda Purana Devalaya",-1,"place_of_worship point_of_interest establishment","2017-07-27 10:50:22","0000-00-00 00:00:00",82
ChIJFYZ9M65d-zoROp8anmmoQHQ,7.998591099999999,80.9328045,"Sri Dharmavijayarama Viharaya",1,"place_of_worship point_of_interest establishment","2017-07-27 10:50:24","0000-00-00 00:00:00",84
ChIJI40-2KFd-zoRvOFn_GAv9eo,8.012017499999999,80.93936579999999,"Sri Agrabodhi Viharaya",5,"place_of_worship point_of_interest establishment","2017-07-27 10:50:25","0000-00-00 00:00:00",86
ChIJkTZo9AJd-zoRWpG2qQ0QzPc,7.992371700000001,80.95144719999999,"Sri Mangala Bodhirajarama Viharaya",-1,"place_of_worship point_of_interest establishment","2017-07-27 10:50:25","0000-00-00 00:00:00",87
ChIJwX_B6iBd-zoRIADSKvzkTE4,7.9926108,80.96903979999999,"Jayanthipura Temple",1.5,"place_of_worship point_of_interest establishment","2017-07-27 10:50:26","0000-00-00 00:00:00",89
ChIJweMQ7SVd-zoRjpLeTVcOZ6o,7.9979549,80.9752451,"Nagapokuna Sri Nagaviharaya",-1,"place_of_worship point_of_interest establishment","2017-07-27 10:50:26","0000-00-00 00:00:00",90
ChIJSZ5HfrVC-zoR3FoAYxEEBSU,8.0133068,80.9896438,"Unagalawehera Raja Maha Viharaya",4.3,"place_of_worship point_of_interest establishment","2017-07-27 10:50:27","0000-00-00 00:00:00",93
ChIJ_xPtBcFC-zoRg2lk3c1MJDA,8.0102526,81.0060194,"St. Sebastian Church",-1,"church place_of_worship point_of_interest establishment","2017-07-27 10:50:28","0000-00-00 00:00:00",94
ChIJJUzETZNC-zoRnOoY_Kl66Mw,8.01404,81.0156793,"Sinhapura Vipassana Meditation Centre",-1,"place_of_worship point_of_interest establishment","2017-07-27 10:50:28","0000-00-00 00:00:00",96
ChIJAY2eEzpC-zoRi_Y7dLhkYEQ,8.004905899999997,81.0601008,"Pulathisigama Viharaya",-1,"place_of_worship point_of_interest establishment","2017-07-27 10:50:29","0000-00-00 00:00:00",98
ChIJk8eCMz1C-zoR85yu49ybasM,8.013118799999999,81.0642482,"Al Rifai Jumah Mosque",5,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:50:30","0000-00-00 00:00:00",99
ChIJJw5fTPNB-zoR3ZPefzc37fM,8.015403299999997,81.0819199,"Grand Jumma Mosque",-1,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:50:30","0000-00-00 00:00:00",100
ChIJYRhnj3xB-zoR0_2KjkUT2Nk,7.984879400000001,81.0800793,"Sri Sudharmarama Viharaya",-1,"premise place_of_worship point_of_interest establishment","2017-07-27 10:50:30","0000-00-00 00:00:00",101
ChIJ5c5_v4Q_-zoRyBhOMK5zmRI,8.0023561,81.17355289999999,"Kattuwanvila Muhaideen Jumma Mosque",2,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:50:32","0000-00-00 00:00:00",102
ChIJyVDIKxwh-zoRS-RLuoEFBC0,7.985827199999998,81.46882649999999,"Masjithul Akram",-1,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:50:35","0000-00-00 00:00:00",104
ChIJ9UcUWlsg-zoRR-CBFoexeog,8.012274699999999,81.4878968,"Queen of Angeles Church",4.5,"church place_of_worship point_of_interest establishment","2017-07-27 10:50:35","0000-00-00 00:00:00",105
ChIJR1js19kDBjsR34fP9SSM1h8,9.0303173,76.5142165,"Sree Mookkumpuzha Devi temple",5,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:26","0000-00-00 00:00:00",108
ChIJAwmb29kDBjsRFjfXH9vQj8c,9.0306746,76.51464969999999,"Sree Mookkumpuzha Devi Temple Pandarathuruthu",4.8,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:27","0000-00-00 00:00:00",109
ChIJvwDbvdcDBjsRdYgEclPigXs,9.0273114,76.5132405,"Channasseril Sree Yogeeswara Swami Temple",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:27","0000-00-00 00:00:00",110
ChIJ1bNyqWIBBjsR2Wsk_l8J1t0,9.026805099999999,76.5145883,"Sree Subrahmanyaswami Temple",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:27","0000-00-00 00:00:00",111
ChIJZxQEeGwBBjsRVb50odfh9IQ,9.0088597,76.51998859999999,"Kattil Mekkathil Devi Temple",4.6,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:28","0000-00-00 00:00:00",112
ChIJ1VsbeUEBBjsRylPsNsHlOcI,9.010884599999999,76.528796,"Cheplazhikath Devi temple",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:29","0000-00-00 00:00:00",115
ChIJ1WoZGWQBBjsRCGb69rXk5u8,9.020652100000001,76.5194904,"Ponmana Sree Durga Devi Temple",4,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:29","0000-00-00 00:00:00",116
ChIJDU-YkmgBBjsR_g4heU30834,9.015236099999997,76.5220499,"Kalangara Siva Temple",5,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:30","0000-00-00 00:00:00",117
ChIJP4TvbmEBBjsRbM9HfjxeXwQ,9.0285686,76.52271510000001,"Kottinattiseril Devi Temple",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:30","0000-00-00 00:00:00",119
ChIJuTqAWuADBjsRm7lWWW2ZMPk,9.0296915,76.5278656,"Kunninazhikathu Sreenarayana Bhadra Devi Temple",4,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:31","0000-00-00 00:00:00",121
ChIJMVypWhUBBjsRMl2sf2AEqfk,9.005115800000002,76.5250023,"Karungayil Temple",5,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:31","0000-00-00 00:00:00",122
ChIJ1xOEhdwDBjsRxE8Etnq08lc,9.0358168,76.5206153,"Kottara Masjid",-1,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:53:31","0000-00-00 00:00:00",123
ChIJ-VGw9FkBBjsRToX1fr12s00,9.0226905,76.5358526,"Konthara Vayal Ambalam",3,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:32","0000-00-00 00:00:00",124
ChIJERdogd0DBjsRt5KhRGqW_tU,9.0352626,76.5253893,"Sasthanada Shree Dharma Shasthra Temple",5,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:32","0000-00-00 00:00:00",125
ChIJhZiP9xQBBjsRbDwb0VYXHpA,9.0031205,76.5220516,"Anchumanakal Temple",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:32","0000-00-00 00:00:00",126
ChIJz_nhXUUBBjsR_no70kUsTSo,9.016781500000002,76.5375061,Porookkara,4.6,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:53:33","0000-00-00 00:00:00",127
ChIJ_4_Gf1cBBjsRggI_MVkR2OA,9.0250442,76.5373331,"Kollaka Sree Durga Devi Temple",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:33","0000-00-00 00:00:00",128
ChIJwbwl1N4DBjsRI3NgrsDn31M,9.03018,76.52037109999999,"St Thomas Marthoma Syrian Church , Kozhikode- Karunagapalli",-1,"church premise place_of_worship point_of_interest establishment","2017-07-27 10:53:33","0000-00-00 00:00:00",129
ChIJO9JY-U8BBjsRpnX0-b1H_pA,9.0166892,76.5375786,"Poorookkara Mosque",-1,"mosque premise place_of_worship point_of_interest establishment","2017-07-27 10:53:34","0000-00-00 00:00:00",130
ChIJjaeRDkcBBjsRtY7pFeV8lMI,9.007989400000001,76.5338302,"Panmana Sree Subrahmanya Temple",-1,"hindu_temple premise place_of_worship point_of_interest establishment","2017-07-27 10:53:34","0000-00-00 00:00:00",131
ChIJhXfMTKwGBjsRKLtitK1BXvg,9.0203408,76.55268339999999,"Kshethrodharana Kalasamskarika Samajam",-1,"place_of_worship point_of_interest establishment","2017-07-27 10:53:41","0000-00-00 00:00:00",132
ChIJFblIQVEBBjsR2O11EZQ1Zfo,9.021576899999998,76.5418875,"vettamuku srikrishna temple",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:41","0000-00-00 00:00:00",134
ChIJuSKRQFEBBjsRyG7JmM3cKXc,9.0215736,76.54191399999999,"Vettamukku Temple Pond",4,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:42","0000-00-00 00:00:00",135
ChIJkd7CUVEBBjsRfh6lZhcCSyw,9.022198800000002,76.5422754,"Vettamukku Thaykkavu",5,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:53:42","0000-00-00 00:00:00",136
ChIJATdk8VMBBjsRl5IwSAPahLY,9.022332199999997,76.5440952,"Pulinthanathu Devi Kshetram",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:42","0000-00-00 00:00:00",138
ChIJ6YK3i04BBjsRbGt3FigDHJQ,9.0143195,76.54185799999999,"SALAFI MASJID",1,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:53:43","0000-00-00 00:00:00",141
ChIJNatInVIBBjsRLFBvljscPWY,9.017469899999998,76.54669969999999,"Mullamangalam Masjid",5,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:53:43","0000-00-00 00:00:00",142
ChIJjUUn7lcBBjsRuXG74bE_H7w,9.0269773,76.5379889,"Kalathil Devi Temple",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:43","0000-00-00 00:00:00",143
ChIJ0zeUYVMBBjsR6k6A2riOcXY,9.0227197,76.54709369999999,"Njarakkattu Kizhakkathil Kalari",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:44","0000-00-00 00:00:00",144
ChIJxW4GaFMBBjsRINZ1iwb2uh0,9.022136899999998,76.54734049999999,"Mannoor Kuriyala",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:44","0000-00-00 00:00:00",145
ChIJTW5vmf0DBjsRu_gtB2WPEUo,9.0290347,76.54064950000001,"3 Kings Church",4.7,"church place_of_worship point_of_interest establishment","2017-07-27 10:53:44","0000-00-00 00:00:00",146
ChIJgz50OEkBBjsRyIJ3HUsqvSQ,9.0110426,76.5415817,"Kannam Kulangara Devi Temple",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:45","0000-00-00 00:00:00",147
ChIJ4yN57UwBBjsRTVht-Pyv15U,9.0135139,76.5466826,"Kottackakathue Sree Durga Devi Temple",5,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:45","0000-00-00 00:00:00",148
ChIJ90V0e0wBBjsRPhVx8f8uc3c,9.012483,76.5454968,"PUTHUMANA SREEBHADRA DEVI TEMPLE",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:45","0000-00-00 00:00:00",149
ChIJdwPomawGBjsRWvFfJiseRwE,9.022317000000001,76.5505403,"Nelliparambil Shree Bhadra Bhagavathi Temple",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:46","0000-00-00 00:00:00",150
ChIJkc9Xf_4DBjsRkBsrpB2M-uk,9.0308441,76.5429175,"kuttivattom jum-a masjid",-1,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:53:46","0000-00-00 00:00:00",151
ChIJS8b0HpcGBjsRa26ZzZoCrXU,9.0160501,76.57604959999999,"Thevalakkara Major Devi Temple",4,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:58","0000-00-00 00:00:00",192
ChIJhfhn8JcGBjsRF4tsPuVr4Pg,9.017824,76.572754,"Martha Mariam Orthodox Syrian Church & Mar Abo Pilgrim Centre",4.3,"church place_of_worship point_of_interest establishment","2017-07-27 10:53:58","0000-00-00 00:00:00",194
ChIJl7DFQKUGBjsRL99zR3N5UcE,9.0190246,76.5617074,Mosque,-1,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:53:58","0000-00-00 00:00:00",195
ChIJk-Qg3a4GBjsRxWtMUSgfrOA,9.021991200000002,76.5568462,"Parambimukku Palli",5,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:53:59","0000-00-00 00:00:00",196
ChIJz-nN864GBjsRYFYYmvAuI5g,9.0209521,76.55635869999999,"Thekkan Kodungalloor Devi Temple",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:53:59","0000-00-00 00:00:00",197
ChIJt6jDH64GBjsRTS-_NdFBfik,9.017802699999999,76.555944,"Salafi Juma Masjid",5,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:54:00","0000-00-00 00:00:00",198
ChIJnSRshKQGBjsRoaqTmzLx9hg,9.02037,76.5657404,"Indilayappan Nada",3,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:54:00","0000-00-00 00:00:00",199
ChIJr30qdakGBjsRyoKoouduIwE,9.025683899999999,76.5560362,"Kottapurathu Sree Bhagavathy Temple",5,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:54:00","0000-00-00 00:00:00",200
ChIJISnZe7EGBjsRseZwKxrKaHI,9.0147146,76.5550263,"SALAFI MASJID",5,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:54:01","0000-00-00 00:00:00",201
ChIJPayQKroGBjsRQFoYbxah_eI,9.012660799999999,76.5631585,"KANEENEZHUTHU MUHURTHI DURGA TEMPLE",5,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:54:01","0000-00-00 00:00:00",202
ChIJM8JGLKMGBjsRSg04YmSW8Fc,9.0184663,76.5685779,"Sree Narayana Guru Mandiram",-1,"place_of_worship point_of_interest establishment","2017-07-27 10:54:01","0000-00-00 00:00:00",203
ChIJa6U77KkGBjsROvePVbCfNUY,9.027465699999999,76.5555658,"Mujahid Masjid",3,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:54:02","0000-00-00 00:00:00",204
ChIJ578ILqcGBjsRKcb_ajmHJ6I,9.0268395,76.565784,"St Gegorios Orthodox Chapel",-1,"church place_of_worship point_of_interest establishment","2017-07-27 10:54:02","0000-00-00 00:00:00",205
ChIJpebafR0EBjsRw-QyBv01_NI,9.0289213,76.56287309999999,"Hebron Marthoma church",5,"church place_of_worship point_of_interest establishment","2017-07-27 10:54:03","0000-00-00 00:00:00",206
ChIJLVlkPbwGBjsRF1lAfqNT5oY,9.0135725,76.5676367,Temple,-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:54:03","0000-00-00 00:00:00",208
ChIJW4WENh0EBjsRrRys7tAAz-4,9.030278599999999,76.56076929999999,"Sharaful Islaam Masjid",-1,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:54:03","0000-00-00 00:00:00",209
ChIJh6z1_7YGBjsRsd4FsCRwFcw,9.0097154,76.55741549999999,"Muhiyadheen masjid Padinjatakara",-1,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:54:04","0000-00-00 00:00:00",210
ChIJgVdVHwIEBjsRhCoYhZvvR2s,9.02986,76.5549616,"Chambakadavu Thaikkavu",5,"mosque place_of_worship point_of_interest establishment","2017-07-27 10:54:04","0000-00-00 00:00:00",211
ChIJG5UG8JwGBjsRxEraeClLAbk,9.0260945,76.5813033,"Marthoma Valiyapalli",-1,"church place_of_worship point_of_interest establishment","2017-07-27 10:54:16","0000-00-00 00:00:00",254
ChIJSzGma-sGBjsRl5hd4Gbn07o,9.0061457,76.57646919999999,"Thekkan Guruvayoor Temple",4.2,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:54:16","0000-00-00 00:00:00",255
ChIJMTd20ooGBjsRyVuqQqSVCgA,9.0085392,76.5928844,"Areekkavu Devi Temple, Arinallor",5,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:54:17","0000-00-00 00:00:00",256
ChIJP2dWLpoGBjsRHPnK3-bZk1c,9.020793800000002,76.5782717,"Amachira Ambalam",-1,"hindu_temple place_of_worship point_of_interest establishment","2017-07-27 10:54:17","0000-00-00 00:00:00",257
ChIJNdmYa5cGBjsRar8AtvXvvJo,9.017350099999998,76.57595959999999,"St. Thomas Evangelical Church Of India",-1,"church place_of_worship point_of_interest establishment","2017-07-27 10:54:17","0000-00-00 00:00:00",258
